Customer ID,Gender,Age,Contract,Internet Type,Payment Method,Churn,Customer Status,Churn Reason,Churn Score,Satisfaction Score,Total Revenue,Streaming Platforms,Latitude,Longitude,City,Country,,,
1029-QFBEN,Male,27,Month-to-Month,Other,Mailed Check,Yes,Churned,Competitor,95%,2,57.99,No Streaming,32.961064,-117.134917,San Diego,United States,,,
3808-HFKDE,Female,35,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,59%,4,1010.15,No Streaming,34.090925,-118.128164,Alhambra,United States,,,
0270-THENM,Male,62,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,77%,3,7119.75,No Streaming,34.266389,-118.459744,Mission Hills,United States,,,
7025-IWFHT,Male,62,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,66%,3,5583.77,Streaming TV,34.141146,-117.655583,Upland,United States,,,
7608-RGIRO,Male,62,Two Year,Other,Credit Card,No,Stayed,Other,66%,3,2501.72,No Streaming,39.19514,-121.503883,Marysville,United States,,,
7244-QWYHG,Male,20,One Year,DSL,Bank Withdrawal,No,Stayed,Other,54%,4,2188.45,Streaming TV,32.578103,-117.012975,San Diego,United States,,,
6131-FOYAS,Male,48,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,27%,3,2816.25,No Streaming,37.676249,-122.132415,San Lorenzo,United States,,,
7140-ADSMJ,Male,23,Month-to-Month,Other,Credit Card,No,Stayed,Other,24%,3,443.98,No Streaming,36.995162,-120.955099,Los Banos,United States,,,
4896-CPRPF,Male,38,Two Year,Other,Bank Withdrawal,No,Stayed,Other,36%,4,1287.7,No Streaming,38.339996,-122.935056,Valley Ford,United States,,,
6674-KVJHG,Female,50,One Year,Other,Bank Withdrawal,No,Stayed,Other,55%,4,265.72,No Streaming,34.2565,-117.19335,Lake Arrowhead,United States,,,
6161-UUUTA,Male,77,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,90%,2,269.84,Streaming TV,37.902422,-121.440029,Stockton,United States,,,
2324-AALNO,Female,63,One Year,Other,Bank Withdrawal,No,Stayed,Other,41%,5,2308.39,No Streaming,36.008958,-118.891593,Porterville,United States,,,
2479-BRAMR,Male,74,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,71%,1,5152.99,No Streaming,38.147852,-120.440124,Murphys,United States,,,
0074-HDKDG,Male,46,One Year,Cable,Bank Withdrawal,No,Stayed,Other,66%,3,1727.35,No Streaming,37.327069,-121.916819,San Jose,United States,,,
2267-WTPYD,Female,77,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,49%,5,6752.8,Streaming Movies,34.291273,-118.505104,Granada Hills,United States,,,
4111-BNXIF,Female,19,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,56%,4,4103.9,All,34.133809,-117.523724,Rancho Cucamonga,United States,,,
6469-MRVET,Male,32,One Year,Other,Bank Withdrawal,No,Joined,Other,21%,5,64.89,No Streaming,34.178483,-118.431791,Van Nuys,United States,,,
7572-KPVKK,Male,44,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,33%,4,7686.04,All,37.352911,-122.093002,Los Altos,United States,,,
8597-CWYHH,Male,50,One Year,Fiber Optic,Credit Card,No,Stayed,Other,53%,3,5693.76,All,33.833181,-118.292062,Torrance,United States,,,
8019-ENHXU,Male,50,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Dissatisfaction,96%,2,5702.89,Movies + Music,37.776523,-122.219268,Oakland,United States,,,
4315-MURBD,Female,64,Month-to-Month,Cable,Bank Withdrawal,Yes,Churned,Price,71%,1,1539.99,All,37.624436,-122.430661,San Bruno,United States,,,
1320-GVNHT,Male,56,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,20%,4,9804.61,All,34.182378,-118.262922,Glendale,United States,,,
0887-HJGAR,Male,57,Month-to-Month,DSL,Mailed Check,Yes,Churned,Competitor,95%,3,51.25,No Streaming,36.186867,-120.387793,Coalinga,United States,,,
6447-EGDIV,Female,23,One Year,Other,Mailed Check,No,Stayed,Other,69%,4,1668.74,No Streaming,34.015481,-118.493231,Santa Monica,United States,,,
1179-INLAT,Male,33,One Year,Other,Credit Card,No,Joined,Other,32%,4,77.59,No Streaming,37.351214,-121.952417,Santa Clara,United States,,,
6749-UTDVX,Male,64,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,63%,5,8417.44,All,39.440687,-121.263583,Brownsville,United States,,,
2657-VPXTA,Female,45,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,54%,4,1257.05,All,33.527605,-116.666551,Anza,United States,,,
1775-KWJKQ,Male,41,Two Year,DSL,Credit Card,No,Stayed,Other,50%,4,8491.47,All,34.037342,-119.80079,Santa Barbara,United States,,,
8942-DBMHZ,Male,26,Month-to-Month,Other,Mailed Check,No,Stayed,Other,80%,5,748.67,No Streaming,37.760412,-122.484966,San Francisco,United States,,,
6572-ADKRS,Female,19,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,41%,3,5500.54,No Streaming,33.994524,-118.149953,Los Angeles,United States,,,
3352-RICWQ,Female,45,Two Year,Other,Credit Card,No,Stayed,Other,24%,4,355.82,No Streaming,38.508735,-121.678813,Davis,United States,,,
1907-UBQFC,Male,69,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,91%,1,773.25,No Streaming,37.791998,-122.408653,San Francisco,United States,,,
5129-HHMZC,Female,64,Two Year,Cable,Credit Card,No,Stayed,Other,53%,4,4480.94,All,34.178483,-118.431791,Van Nuys,United States,,,
4003-OCTMP,Female,55,One Year,Cable,Bank Withdrawal,No,Stayed,Other,24%,4,2803.55,Movies + Music,37.680968,-121.446049,Tracy,United States,,,
8404-VIOMB,Female,52,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,57%,4,4136.4,All,40.883853,-122.418258,Lakehead,United States,,,
3677-TNKIO,Female,27,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Other,95%,1,1421.5,No Streaming,35.536115,-120.739231,Templeton,United States,,,
1986-PHGZF,Male,73,Two Year,DSL,Credit Card,No,Stayed,Other,54%,4,1817.02,No Streaming,38.921333,-120.897718,Greenwood,United States,,,
4194-WHFCB,Female,35,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,52%,3,8416.93,Movies + Music,36.878364,-121.629781,Aromas,United States,,,
7526-BEZQB,Male,39,Month-to-Month,Cable,Bank Withdrawal,Yes,Churned,Attitude,89%,1,1684.62,All,33.88856,-118.351813,Lawndale,United States,,,
6993-YGFJV,Male,29,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,52%,4,8041.79,All,35.511833,-120.918713,Cayucos,United States,,,
9866-OCCKE,Female,73,Two Year,Fiber Optic,Mailed Check,No,Stayed,Other,34%,4,10598.23,Movies + TV,32.707892,-117.05512,San Diego,United States,,,
5056-FIMPT,Female,47,One Year,Fiber Optic,Credit Card,No,Stayed,Other,76%,4,5100.47,All,38.517295,-121.439819,Sacramento,United States,,,
2799-TSLAG,Female,25,Two Year,Other,Bank Withdrawal,No,Stayed,Other,51%,4,3960.5,No Streaming,33.667145,-117.732135,Irvine,United States,,,
8645-KWHJO,Male,47,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,23%,3,771.95,All,34.089927,-118.095645,San Gabriel,United States,,,
7351-KYHQH,Female,67,Two Year,Cable,Bank Withdrawal,No,Stayed,Other,37%,4,548.39,Streaming TV,33.362575,-117.299644,Fallbrook,United States,,,
5076-YVXCM,Male,55,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,65%,5,6491.61,Movies + Music,35.316263,-119.402559,Tupman,United States,,,
4933-IKULF,Female,71,One Year,Other,Mailed Check,No,Stayed,Other,40%,4,741.15,No Streaming,34.459322,-117.629729,Pinon Hills,United States,,,
9453-PATOS,Female,24,Two Year,Cable,Credit Card,No,Stayed,Other,39%,4,7634.28,All,38.848082,-123.50608,Gualala,United States,,,
7606-BPHHN,Male,39,Two Year,Other,Credit Card,No,Stayed,Other,9%,3,3660.43,No Streaming,33.695532,-116.310571,La Quinta,United States,,,
4236-UJPWO,Female,34,Month-to-Month,DSL,Bank Withdrawal,No,Joined,Other,54%,4,46.4,No Streaming,37.449537,-121.994813,Alviso,United States,,,
9912-OMZDS,Female,63,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,51%,5,8334.77,All,33.947305,-118.439841,Playa Del Rey,United States,,,
8777-PVYGU,Female,36,One Year,DSL,Mailed Check,No,Stayed,Other,73%,4,3630.04,Streaming TV,38.183918,-120.898817,Burson,United States,,,
2636-ALXXZ,Female,68,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Dissatisfaction,74%,2,115.4,No Streaming,39.24124,-120.054765,Tahoe Vista,United States,,,
9190-MFJLN,Male,65,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,68%,1,2400.53,All,38.055562,-120.456298,Vallecito,United States,,,
8095-WANWK,Female,46,Month-to-Month,DSL,Credit Card,No,Stayed,Other,38%,5,419.3,No Streaming,35.996923,-120.000951,Kettleman City,United States,,,
5343-SGUBI,Female,43,One Year,Fiber Optic,Credit Card,No,Stayed,Other,51%,4,6528.4,No Streaming,37.950248,-122.022455,Concord,United States,,,
3296-SILRA,Female,76,Month-to-Month,Fiber Optic,Mailed Check,Yes,Churned,Attitude,89%,2,117.56,No Streaming,39.080469,-122.955176,Lakeport,United States,,,
7670-ZBPOQ,Female,59,One Year,DSL,Bank Withdrawal,No,Stayed,Other,46%,4,5007.63,No Streaming,37.524721,-120.757977,Denair,United States,,,
4973-MGTON,Female,33,Two Year,DSL,Credit Card,No,Stayed,Other,21%,5,6188.69,All,38.636052,-119.489162,Topaz,United States,,,
1852-QSWCD,Male,62,Two Year,Other,Credit Card,No,Stayed,Other,55%,3,3770.85,No Streaming,33.3249,-114.758334,Palo Verde,United States,,,
5889-LFOLL,Female,27,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,77%,1,1582.68,Movies + Music,41.486953,-120.913975,Canby,United States,,,
6345-HOVES,Male,59,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,29%,4,852.7,No Streaming,35.279984,-120.824288,Los Osos,United States,,,
3278-FSIXX,Female,34,Month-to-Month,Cable,Credit Card,No,Joined,Other,27%,3,153.2,No Streaming,40.94338,-123.831799,Blue Lake,United States,,,
0916-KNFAJ,Male,37,Two Year,Cable,Credit Card,No,Stayed,Other,76%,4,4512.79,Movies + Music,37.371862,-121.860349,San Jose,United States,,,
7208-PSIHR,Female,50,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,70%,4,7600.7,All,41.572813,-124.035011,Klamath,United States,,,
3926-CUQZX,Male,27,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Other,77%,3,56.16,Streaming Music,32.673483,-116.472863,Campo,United States,,,
3016-KSVCP,Male,47,Month-to-Month,DSL,Credit Card,No,Stayed,Other,62%,3,1009.25,Streaming TV,33.753146,-118.367459,Rancho Palos Verdes,United States,,,
7748-UMTRK,Female,80,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,34%,4,4097.1,All,37.722302,-122.491129,San Francisco,United States,,,
6789-HJBWG,Female,20,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,70%,3,907.33,No Streaming,37.361987,-120.748394,Livingston,United States,,,
2252-ISRNH,Male,22,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,27%,3,1042.04,Streaming TV,39.83307,-123.178765,Covelo,United States,,,
2929-QNSRW,Female,21,One Year,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,90%,1,6731.31,All,32.957195,-117.202542,San Diego,United States,,,
3096-WPXBT,Female,60,One Year,Fiber Optic,Credit Card,No,Stayed,Other,57%,3,7222.51,Movies + Music,33.991782,-118.479229,Venice,United States,,,
2501-XWWTZ,Male,51,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,34%,5,771.16,No Streaming,33.4725,-117.584273,San Clemente,United States,,,
1154-HYWWO,Male,55,One Year,DSL,Credit Card,No,Stayed,Other,67%,3,4313.32,Streaming TV,33.429488,-117.609432,San Clemente,United States,,,
8714-CTZJW,Female,24,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,80%,3,398.96,Movies + Music,38.803731,-121.043799,Pilot Hill,United States,,,
4187-CINZD,Female,73,One Year,Fiber Optic,Credit Card,Yes,Churned,Competitor,90%,2,4706.18,Movies + TV,33.840524,-118.148403,Lakewood,United States,,,
6292-TOSSS,Male,64,Two Year,Other,Bank Withdrawal,No,Stayed,Other,68%,4,3553.25,No Streaming,34.231318,-117.662032,Mt Baldy,United States,,,
9940-HPQPG,Female,58,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,91%,1,1063.8,No Streaming,34.1692,-118.372498,North Hollywood,United States,,,
7503-ZGUZJ,Male,25,Month-to-Month,Fiber Optic,Mailed Check,Yes,Churned,Dissatisfaction,79%,1,146.95,Streaming TV,33.920907,-117.489426,Riverside,United States,,,
5708-EVONK,Female,37,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,73%,1,5647.3,Movies + Music,40.936285,-121.572692,Cassel,United States,,,
6518-PPLMZ,Male,38,Two Year,Other,Credit Card,No,Stayed,Other,73%,3,2452.31,No Streaming,39.745805,-120.580882,Clio,United States,,,
4817-QRJSX,Female,46,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Attitude,95%,2,1313.05,No Streaming,36.814539,-119.711868,Clovis,United States,,,
2853-CWQFQ,Male,20,Month-to-Month,Cable,Credit Card,No,Joined,Other,47%,3,100.94,Movies + Music,40.737431,-124.108897,Eureka,United States,,,
3716-BDVDB,Male,62,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,82%,1,107.76,No Streaming,32.957195,-117.202542,San Diego,United States,,,
9477-LGWQI,Male,28,Two Year,DSL,Credit Card,No,Stayed,Other,70%,3,7285.75,All,36.319181,-117.593053,Darwin,United States,,,
7294-TMAOP,Female,30,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,72%,2,165.99,All,37.708327,-122.083473,Castro Valley,United States,,,
8148-BPLZQ,Male,34,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,47%,4,1970.46,No Streaming,32.649787,-116.2237,Jacumba,United States,,,
2043-WVTQJ,Male,61,Month-to-Month,Cable,Credit Card,No,Joined,Other,36%,4,73.38,No Streaming,33.752591,-117.993661,Westminster,United States,,,
9488-FVZCC,Female,35,Two Year,DSL,Bank Withdrawal,No,Stayed,Other,78%,3,8008.18,Movies + Music,34.109775,-117.378904,Rialto,United States,,,
7691-XVTZH,Female,30,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,64%,4,7902.78,Streaming TV,36.878364,-121.629781,Aromas,United States,,,
5934-RMPOV,Female,32,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,79%,3,2558.81,Movies + Music,37.22565,-122.297533,Pescadero,United States,,,
8229-MYEJZ,Female,44,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,47%,4,953.85,No Streaming,34.105493,-117.660934,Upland,United States,,,
5626-MGTUK,Female,50,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,70%,3,2388.42,Streaming TV,34.294142,-118.603883,Chatsworth,United States,,,
9564-KCLHR,Male,58,Month-to-Month,DSL,Mailed Check,Yes,Churned,Competitor,94%,1,57.69,No Streaming,32.787836,-117.232376,San Diego,United States,,,
5134-IKDAY,Female,34,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Dissatisfaction,96%,3,80.88,No Streaming,40.022184,-121.062384,Twain,United States,,,
7032-LMBHI,Female,42,One Year,Cable,Bank Withdrawal,No,Stayed,Other,45%,3,3723.51,Streaming TV,33.674583,-114.71612,Blythe,United States,,,
5569-IDSEY,Male,52,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,20%,4,9538.96,All,38.578604,-122.024579,Winters,United States,,,
2632-IVXVF,Female,40,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,77%,4,8470.78,All,35.852892,-118.397782,Kernville,United States,,,
3750-RNQKR,Female,38,Month-to-Month,Other,Credit Card,No,Stayed,Other,33%,4,463.69,No Streaming,37.774633,-122.274434,Alameda,United States,,,
0318-QUUOB,Male,25,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,91%,1,124.22,Music + TV,38.488431,-122.752839,Santa Rosa,United States,,,
7515-LODFU,Male,67,Two Year,Other,Credit Card,No,Stayed,Other,21%,3,2779.08,No Streaming,40.946785,-121.719489,Burney,United States,,,
9153-BTBVV,Female,61,Two Year,Other,Bank Withdrawal,No,Stayed,Other,79%,4,5161.71,No Streaming,37.776718,-122.495781,San Francisco,United States,,,
9762-YAQAA,Male,54,One Year,Fiber Optic,Credit Card,No,Stayed,Other,22%,4,4654.02,No Streaming,33.75462,-118.071128,Seal Beach,United States,,,
8165-ZJRNM,Female,62,Two Year,Other,Bank Withdrawal,No,Stayed,Other,67%,5,3201.33,No Streaming,38.006047,-121.916834,Pittsburg,United States,,,
1428-GTBJJ,Male,20,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,81%,2,884.15,No Streaming,38.505995,-123.187019,Jenner,United States,,,
2072-ZVJJX,Male,47,Two Year,Other,Bank Withdrawal,No,Stayed,Other,70%,3,3280.64,No Streaming,38.556306,-121.495817,Sacramento,United States,,,
6670-MFRPK,Male,53,Two Year,Fiber Optic,Credit Card,No,Stayed,Other,63%,4,6908.29,No Streaming,36.186867,-120.387793,Coalinga,United States,,,
0804-YGEQV,Female,59,One Year,Other,Bank Withdrawal,No,Stayed,Other,77%,4,2157.11,No Streaming,33.762759,-116.324817,Palm Desert,United States,,,
4566-GOLUK,Male,43,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,91%,2,6892.73,All,34.065108,-118.082791,Rosemead,United States,,,
9386-LDCZR,Male,19,One Year,Fiber Optic,Credit Card,No,Stayed,Other,27%,3,5463.84,No Streaming,35.996008,-120.85305,San Ardo,United States,,,
2817-LVCPP,Female,36,Two Year,Other,Credit Card,No,Stayed,Other,41%,5,1654.95,No Streaming,38.512569,-121.495184,Sacramento,United States,,,
3007-FDPEA,Female,28,Month-to-Month,Other,Bank Withdrawal,No,Joined,Other,46%,4,67.63,No Streaming,33.362575,-117.299644,Fallbrook,United States,,,
8808-ELEHO,Male,66,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,72%,1,626.11,No Streaming,37.716186,-121.025836,Modesto,United States,,,
8152-UOBNY,Female,66,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,59%,3,5877.95,Movies + TV,40.408796,-121.579609,Mineral,United States,,,
6746-WAUWT,Male,62,One Year,Other,Credit Card,No,Stayed,Other,41%,4,890.76,No Streaming,37.713152,-121.08739,Salida,United States,,,
0188-GWFLE,Male,33,Month-to-Month,Other,Credit Card,No,Joined,Other,59%,3,37.32,No Streaming,37.527497,-122.230941,Redwood City,United States,,,
2155-AMQRX,Female,37,Month-to-Month,Cable,Credit Card,No,Stayed,Other,26%,3,1596.15,No Streaming,33.905963,-118.08263,Norwalk,United States,,,
4043-MKDTV,Male,54,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,31%,5,9967.74,All,33.763678,-116.429928,Rancho Mirage,United States,,,
3269-ATYWD,Male,79,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,65%,1,5544.32,Movies + TV,37.800254,-122.436975,San Francisco,United States,,,
8314-HTWVE,Female,38,Two Year,Other,Credit Card,No,Stayed,Other,60%,3,390.97,No Streaming,33.818477,-118.038307,Cypress,United States,,,
4503-BDXBD,Male,41,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,76%,1,1093.14,No Streaming,33.850452,-117.726668,Anaheim,United States,,,
0515-YPMCW,Male,42,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Competitor,90%,1,123.32,No Streaming,37.350284,-121.852855,San Jose,United States,,,
3422-GALYP,Male,20,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Joined,Other,65%,4,202.37,No Streaming,40.184094,-123.745487,Phillipsville,United States,,,
3090-HAWSU,Male,44,Two Year,Fiber Optic,Credit Card,Yes,Churned,Competitor,87%,1,7353.07,All,34.159007,-118.087353,Pasadena,United States,,,
6993-YCOBK,Male,48,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,22%,3,9052.07,All,34.231053,-118.338307,Sun Valley,United States,,,
4716-MRVEN,Female,30,One Year,Other,Credit Card,No,Stayed,Other,65%,5,1539.77,No Streaming,36.622237,-119.521126,Parlier,United States,,,
3623-FQBOX,Male,34,Month-to-Month,Other,Credit Card,No,Stayed,Other,36%,5,1340.61,No Streaming,34.108833,-118.229715,Los Angeles,United States,,,
5716-LIBJC,Female,29,One Year,Fiber Optic,Credit Card,No,Stayed,Other,33%,3,1452.21,All,37.421299,-120.599587,Winton,United States,,,
8204-TIFGJ,Female,38,Month-to-Month,Other,Bank Withdrawal,No,Stayed,Other,43%,3,844.58,No Streaming,37.730269,-119.055813,June Lake,United States,,,
7061-OVMIM,Female,57,One Year,Other,Bank Withdrawal,No,Stayed,Other,50%,3,1242.7,No Streaming,33.839989,-116.659215,Palm Springs,United States,,,
3948-KXDUF,Male,64,Two Year,Cable,Bank Withdrawal,No,Stayed,Other,60%,4,5801.87,No Streaming,37.160194,-121.945611,Los Gatos,United States,,,
4445-ZJNMU,Male,30,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,69%,3,962.04,All,33.889632,-118.39737,Manhattan Beach,United States,,,
7590-VHVEG,Female,36,Month-to-Month,DSL,Bank Withdrawal,No,Joined,Other,27%,3,29.85,No Streaming,33.973616,-118.24902,Los Angeles,United States,,,
8245-UMPYT,Female,66,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Dissatisfaction,80%,3,2047.76,Movies + TV,35.989792,-121.055933,Lockwood,United States,,,
0795-XCCTE,Male,80,Two Year,Other,Bank Withdrawal,No,Stayed,Other,51%,3,3682.07,No Streaming,37.04584,-118.397236,Bishop,United States,,,
8124-NZVGJ,Female,29,One Year,Cable,Credit Card,No,Stayed,Other,52%,3,255.6,All,35.28952,-116.092214,Baker,United States,,,
3113-IWHLC,Male,24,Month-to-Month,DSL,Credit Card,No,Stayed,Other,69%,3,480.8,No Streaming,36.141319,-119.129075,Strathmore,United States,,,
4957-TIALW,Female,26,One Year,Cable,Credit Card,No,Stayed,Other,28%,3,1311.65,Streaming Music,33.918043,-117.617809,Corona,United States,,,
4188-PCPIG,Female,32,Two Year,Cable,Credit Card,No,Stayed,Other,32%,3,6860.65,Streaming TV,34.457005,-118.573726,Valencia,United States,,,
9584-EXCDZ,Female,53,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,53%,3,1875.86,No Streaming,37.773147,-122.411287,San Francisco,United States,,,
1989-PRJHP,Male,75,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,65%,1,2180.15,No Streaming,37.685052,-121.912061,Pleasanton,United States,,,
2903-YYTBW,Male,48,Month-to-Month,DSL,Bank Withdrawal,No,Joined,Other,48%,4,85.65,No Streaming,33.734933,-117.044145,Hemet,United States,,,
1915-IOFGU,Female,53,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Competitor,90%,2,111.89,No Streaming,35.214982,-118.59049,Keene,United States,,,
9853-JFZDU,Female,20,Month-to-Month,DSL,Bank Withdrawal,No,Stayed,Other,46%,4,2588.75,No Streaming,39.170376,-120.838404,Gold Run,United States,,,
2153-MREFK,Female,55,One Year,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,79%,1,4870.52,Movies + Music,34.274846,-116.937581,Fawnskin,United States,,,
8260-NGFNY,Female,29,Month-to-Month,DSL,Mailed Check,Yes,Churned,Other,82%,2,25.2,Streaming Music,34.441123,-117.537886,Phelan,United States,,,
4080-OGPJL,Female,53,Month-to-Month,DSL,Bank Withdrawal,Yes,Churned,Other,66%,1,948.77,Movies + Music,33.736387,-118.284363,San Pedro,United States,,,
4636-QRJKY,Female,64,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,91%,3,719.57,No Streaming,33.755039,-116.741796,Idyllwild,United States,,,
1755-FZQEC,Male,26,One Year,Other,Credit Card,No,Stayed,Other,69%,4,2643.76,No Streaming,34.360261,-119.306383,Ventura,United States,,,
4918-FYJNT,Female,68,Two Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,42%,4,6283.02,No Streaming,34.044271,-118.185237,Los Angeles,United States,,,
4742-DRORA,Male,59,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,46%,4,6137.8,Streaming TV,33.543835,-115.993906,Mecca,United States,,,
3814-MLAXC,Female,58,Month-to-Month,Fiber Optic,Credit Card,Yes,Churned,Dissatisfaction,67%,1,2919.68,No Streaming,37.62984,-122.120843,Hayward,United States,,,
6319-IEJWJ,Male,63,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Other,85%,1,2770.35,All,34.205504,-118.993111,Camarillo,United States,,,
4597-NUCQV,Male,65,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Attitude,87%,3,3135.67,All,37.776523,-122.219268,Oakland,United States,,,
5445-GLVOT,Female,64,Month-to-Month,Cable,Bank Withdrawal,No,Stayed,Other,29%,3,1742.71,No Streaming,37.946617,-122.563571,Greenbrae,United States,,,
1703-MGIAB,Female,53,Month-to-Month,DSL,Credit Card,No,Stayed,Other,22%,5,1167.66,Streaming TV,34.195685,-118.490752,Van Nuys,United States,,,
4633-MKHYU,Female,23,Month-to-Month,Fiber Optic,Credit Card,No,Stayed,Other,32%,5,1107.65,All,32.787836,-117.232376,San Diego,United States,,,
1597-LHYNC,Female,74,Month-to-Month,Fiber Optic,Bank Withdrawal,Yes,Churned,Price,90%,1,3795.58,Streaming Movies,38.99003,-121.114408,Auburn,United States,,,
0816-TSPHQ,Male,35,Month-to-Month,Other,Credit Card,No,Joined,Other,79%,3,99.54,No Streaming,35.996923,-120.000951,Kettleman City,United States,,,
4195-PNGZS,Male,23,Two Year,Other,Bank Withdrawal,No,Stayed,Other,39%,5,4001.41,No Streaming,33.716136,-117.752574,Irvine,United States,,,
2192-OZITF,Female,60,Two Year,DSL,Credit Card,No,Stayed,Other,56%,3,5342.15,Movies + Music,37.717196,-122.159338,San Leandro,United States,,,
1591-XWLGB,Female,44,Two Year,Other,Credit Card,No,Stayed,Other,56%,4,2686.71,No Streaming,32.832706,-116.873258,El Cajon,United States,,,
9481-WHGWY,Female,35,Two Year,DSL,Credit Card,No,Stayed,Other,64%,3,8204.85,All,37.685052,-121.912061,Pleasanton,United States,,,
4274-DRSQT,Female,33,One Year,Fiber Optic,Bank Withdrawal,No,Stayed,Other,27%,5,8107.48,Streaming TV,32.619465,-116.593605,Potrero,United States,,,
3002-WQZWT,Female,25,Month-to-Month,Fiber Optic,Bank Withdrawal,No,Stayed,Other,55%,5,2468.27,No Streaming,33.581045,-117.14719,Murrieta,United States,,,
9534-NSXEM,Male,28,One Year,Other,Credit Card,No,Stayed,Other,79%,3,1415.28,No Streaming,36.931654,-121.752383,Watsonville,United States,,,
6619-RPLQZ,Female,24,Two Year,Other,Mailed Check,No,Stayed,Other,32%,4,2700.7,No Streaming,37.730269,-119.055813,June Lake,United States,,,
